site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.cross_attention.gelu2.in,60,fx16,16,False,False,11,True,4.375971794128418,4.3759765625,0.0,0,47923200,True,14.129605011152504,0.0
backbone.proc_memory_blocks.0.cross_attention.gelu2.out,60,fx16,16,False,False,11,True,4.328092575073242,4.328125,0.0,0,47923200,True,14.113742166049189,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.in,60,fx16,24,False,False,5,True,48522.51953125,48522.53125,0.0,0,47923200,True,21.5663671923032,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.centered,60,fx16,24,False,False,5,True,45562.60546875,45562.59375,0.0,0,47923200,True,21.475562257494285,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.hat,60,fx16,16,False,False,12,True,4.9966278076171875,4.99658203125,0.0,0,47923200,True,15.32094154033456,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_x.out,60,fx16,16,False,False,12,True,4.895308494567871,4.895263671875,0.0,0,47923200,True,15.291386569300201,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.in,60,fx16,24,False,False,5,True,48522.51953125,48522.53125,0.0,0,47923200,True,21.5663671923032,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.centered,60,fx16,24,False,False,5,True,45562.60546875,45562.59375,0.0,0,47923200,True,21.475562257494285,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.hat,60,fx16,16,False,False,12,True,4.9966278076171875,4.99658203125,0.0,0,47923200,True,15.32094154033456,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_1.out,60,fx16,16,False,False,12,True,5.318232536315918,5.318115234375,0.0,0,47923200,True,15.410915038244882,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.in,60,fx16,16,False,False,8,True,60.332435607910156,60.33203125,0.0,0,145267200,True,14.914852250515,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.softmax.out,60,fx16,16,False,False,14,True,1.0,1.0,0.0,0,145267200,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.in,60,fx16,24,False,False,5,True,48522.6875,48522.6875,0.0,0,47923200,True,21.566371837995238,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.centered,60,fx16,24,False,False,5,True,45562.76171875,45562.75,0.0,0,47923200,True,21.475567204989478,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.hat,60,fx16,16,False,False,12,True,5.040523052215576,5.04052734375,0.0,0,47923200,True,15.333574677458138,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_att.out,60,fx16,16,False,False,12,True,4.757984161376953,4.758056640625,0.0,0,47923200,True,15.250372445924969,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.in,60,fx16,16,False,False,11,True,5.152562618255615,5.15234375,0.0,0,47923200,True,14.365228849251544,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu1.out,60,fx16,16,False,False,11,True,5.152343273162842,5.15234375,0.0,0,47923200,True,14.365228849251544,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.in,60,fx16,24,False,False,18,True,5.15234375,5.15234375,0.0,0,47923200,True,21.365228849251544,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.centered,60,fx16,24,False,False,18,True,4.919719696044922,4.919719696044922,0.0,0,47923200,True,21.298576119498257,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.hat,60,fx16,16,False,False,11,True,7.532837390899658,7.53271484375,0.0,0,47923200,True,14.913169916122756,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.layer_norm_2.out,60,fx16,16,False,False,11,True,7.837582588195801,7.83740234375,0.0,0,47923200,True,14.970375561638397,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.in,60,fx16,16,False,False,11,True,5.471317291259766,5.47119140625,0.0,0,47923200,True,14.451855028397755,0.0
backbone.proc_memory_blocks.0.latent_attentions.0.gelu2.out,60,fx16,16,False,False,11,True,5.47119140625,5.47119140625,0.0,0,47923200,True,14.451855028397755,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.in,60,fx16,24,False,False,5,True,48521.5,48521.5,0.0,0,47923200,True,21.566336530360537,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.centered,60,fx16,24,False,False,5,True,45561.56640625,45561.5625,0.0,0,47923200,True,21.47552960360047,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.hat,60,fx16,16,False,False,12,True,4.8136420249938965,4.813720703125,0.0,0,47923200,True,15.26715243763589,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_x.out,60,fx16,16,False,False,12,True,4.733917713165283,4.73388671875,0.0,0,47923200,True,15.243025182994154,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.in,60,fx16,24,False,False,5,True,48521.5,48521.5,0.0,0,47923200,True,21.566336530360537,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.centered,60,fx16,24,False,False,5,True,45561.56640625,45561.5625,0.0,0,47923200,True,21.47552960360047,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.hat,60,fx16,16,False,False,12,True,4.8136420249938965,4.813720703125,0.0,0,47923200,True,15.26715243763589,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_1.out,60,fx16,16,False,False,12,True,5.27496337890625,5.27490234375,0.0,0,47923200,True,15.399144384911438,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.in,60,fx16,16,False,False,8,True,57.50090789794922,57.5,0.0,0,145267200,True,14.845490050944376,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.softmax.out,60,fx16,16,False,False,14,True,1.0,1.0,0.0,0,145267200,True,15.0,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.in,60,fx16,24,False,False,5,True,48521.1796875,48521.1875,0.0,0,47923200,True,21.5663272387341,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.centered,60,fx16,24,False,False,5,True,45561.28125,45561.28125,0.0,0,47923200,True,21.475520697864795,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.hat,60,fx16,16,False,False,12,True,4.545318603515625,4.54541015625,0.0,0,47923200,True,15.184410482249875,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_att.out,60,fx16,16,False,False,12,True,4.678541660308838,4.678466796875,0.0,0,47923200,True,15.22603581464862,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.in,60,fx16,16,False,False,11,True,5.582093238830566,5.58203125,0.0,0,47923200,True,14.480790201095816,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.out,60,fx16,16,False,False,11,True,5.329101085662842,5.3291015625,0.0,0,47923200,True,14.413892328372642,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.in,60,fx16,24,False,False,18,True,5.3291015625,5.3291015625,0.0,0,47923200,True,21.413892328372643,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.centered,60,fx16,24,False,False,18,True,5.095844268798828,5.095844268798828,0.0,0,47923200,True,21.34932118888451,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.hat,60,fx16,16,False,False,11,True,8.59074878692627,8.5908203125,0.0,0,47923200,True,15.102795896703823,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.out,60,fx16,16,False,False,11,True,9.002683639526367,9.00244140625,0.0,0,47923200,True,15.170316304447475,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.in,60,fx16,16,False,False,11,True,5.810503005981445,5.810546875,0.0,0,47923200,True,14.538673953082668,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.out,60,fx16,16,False,False,11,True,5.451171875,5.451171875,0.0,0,47923200,True,14.446566409066067,0.0
backbone.proc_embs_block.layer_norm.in,3,fx16,24,False,False,3,True,242602.78125,242602.75,0.0,0,2396160,True,21.888236378517973,0.0
backbone.proc_embs_block.layer_norm.centered,3,fx16,24,False,False,3,True,227803.40625,227803.375,0.0,0,2396160,True,21.797429595757173,0.0
backbone.proc_embs_block.layer_norm.hat,3,fx16,16,False,False,12,True,4.330475807189941,4.33056640625,0.0,0,2396160,True,15.114555731198413,0.0
backbone.proc_embs_block.layer_norm.out,3,fx16,16,False,False,12,True,4.477669715881348,4.477783203125,0.0,0,2396160,True,15.162784680189635,0.0
backbone.proc_embs_block.relu.in,3,int8,16,False,False,,True,8.235977172851562,8.243083953857422,0.0,0,2396160,True,7.965784284662087,0.0
models_clf.0.relu.in,3,int8,16,False,False,,True,14.41179084777832,14.367164611816406,0.0,0,24960,True,7.977279923499917,0.0
models_clf.0.log_softmax.in,3,fx16,16,False,False,10,True,21.829708099365234,21.830078125,0.0,0,1950,True,15.448245388310358,0.0
