site,calls,kind,bits,dynamic,per_call,frac_bits,on_grid,max_abs_in,max_abs_out,worst_grid_err_lsb,saturated_elems,total_elems,float32_exact,worst_bits_needed,saturated_pct
backbone.proc_memory_blocks.0.latent_attentions.1.gelu1.out,40,fx16,16,False,False,12,True,5.342772960662842,5.3427734375,0.0,0,31948800,True,15.41758884038258,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.in,40,fx16,32,False,False,28,True,5.3427734375,5.3427734375,0.0,0,31948800,False,31.417588840382578,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.hat,40,fx16,16,False,False,11,True,8.587048530578613,8.5869140625,0.0,0,31948800,True,15.102139753410698,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.layer_norm_2.out,40,fx16,16,False,False,11,True,8.9985990524292,8.99853515625,0.0,0,31948800,True,15.169690168685078,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.in,40,fx16,16,False,False,12,True,5.806800842285156,5.806884765625,0.0,0,31948800,True,15.537764404849817,0.0
backbone.proc_memory_blocks.0.latent_attentions.1.gelu2.out,40,fx16,16,False,False,12,True,5.284423351287842,5.284423828125,0.0,0,31948800,True,15.401746180099718,0.0
backbone.proc_embs_block.layer_norm.in,2,fx16,32,False,False,13,True,242605.03125,242605.03125,0.0,0,1597440,False,31.88824994445071,0.0
backbone.proc_embs_block.layer_norm.hat,2,fx16,16,False,False,12,True,4.444836139678955,4.44482421875,0.0,0,1597440,True,15.15212636534252,0.0
backbone.proc_embs_block.layer_norm.out,2,fx16,16,False,False,12,True,4.635120391845703,4.635009765625,0.0,0,1597440,True,15.21257237850645,0.0
backbone.proc_embs_block.relu.in,2,int8,16,False,False,,True,8.233148574829102,8.242111206054688,0.0,0,1597440,True,7.930737337562887,0.0
models_clf.0.relu.in,2,int8,16,False,False,,True,13.938529014587402,13.97336196899414,0.0,0,16640,True,7.918863237274595,0.0
models_clf.0.log_softmax.in,2,fx16,16,False,False,10,True,21.660829544067383,21.6611328125,0.0,0,1300,True,15.4370367884449,0.0
